case_id,environment,tier,level,level_name,behavior,pair_id,needs_ambient_context,adversarial_type,experiment,profile,tool_size,gold_position,model,contract,tool_selection_exact,full_call_exact,sequence_success,arg_exact_match,arg_precision,arg_recall,arg_f1,e2e_success,expected_action,took_action,decision_correct,false_action,missed_action,destructive_action,abstained,asked_clarification,gold_tool_offered,n_expected_calls,n_actual_calls,n_tools_offered,confidence,latency_ms,peak_ram_mb,error,failure_types
smart_home.D0.06,smart_home,1,0,direct,tool_call,,False,,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.25,0.5,0.3333333333333333,False,True,True,True,False,False,False,False,False,True,1,4,10,1.0,954.4826999990619,127.4,,extra_tool|wrong_argument
smart_home.D0.06,smart_home,1,0,direct,tool_call,,False,,profile,baseline,10,natural,needle3,production@0.4,True,False,False,False,0.5,0.5,0.5,False,True,True,True,False,False,False,False,False,True,1,1,10,1.0,954.4826999990619,127.4,,wrong_argument|gated_by_contract
smart_home.D1.01,smart_home,1,1,paraphrase,tool_call,,False,,profile,baseline,10,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,1.0,316.21390000054816,128.3,,
smart_home.D1.01,smart_home,1,1,paraphrase,tool_call,,False,,profile,baseline,10,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,1.0,316.21390000054816,128.3,,
smart_home.D1.02,smart_home,1,1,paraphrase,tool_call,,False,,profile,baseline,10,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,1.0,374.6221000001242,128.3,,
smart_home.D1.02,smart_home,1,1,paraphrase,tool_call,,False,,profile,baseline,10,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,1.0,374.6221000001242,128.3,,
smart_home.D1.03,smart_home,1,1,paraphrase,tool_call,,False,,profile,baseline,10,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,0.9615,357.9688999998325,128.3,,
smart_home.D1.03,smart_home,1,1,paraphrase,tool_call,,False,,profile,baseline,10,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,0.9615,357.9688999998325,128.3,,
smart_home.D1.04,smart_home,1,1,paraphrase,tool_call,,False,,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,True,True,True,False,False,False,False,False,True,1,4,10,1.0,727.8747000000294,128.3,,extra_tool|wrong_argument
smart_home.D1.04,smart_home,1,1,paraphrase,tool_call,,False,,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,True,True,False,False,False,False,False,True,1,4,10,1.0,727.8747000000294,128.3,,extra_tool|wrong_argument
smart_home.D1.05,smart_home,1,1,paraphrase,tool_call,,False,,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,True,True,True,False,False,False,False,False,True,1,4,10,0.9621,846.186800000396,128.3,,missing_tool|wrong_tool
smart_home.D1.05,smart_home,1,1,paraphrase,tool_call,,False,,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,True,True,False,False,False,False,False,True,1,4,10,0.9621,846.186800000396,128.3,,missing_tool|wrong_tool
smart_home.D1.06,smart_home,1,1,paraphrase,tool_call,,False,,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.5,0.5,0.5,False,True,True,True,False,False,False,False,False,True,1,4,10,1.0,967.7069999997912,128.3,,extra_tool|wrong_argument
smart_home.D1.06,smart_home,1,1,paraphrase,tool_call,,False,,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.5,0.5,0.5,False,True,True,True,False,False,False,False,False,True,1,4,10,1.0,967.7069999997912,128.3,,extra_tool|wrong_argument
smart_home.D2.01,smart_home,1,2,distraction,tool_call,,False,negation,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,10,0.5027,222.39970000009635,128.3,,missing_tool
smart_home.D2.01,smart_home,1,2,distraction,tool_call,,False,negation,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,10,0.5027,222.39970000009635,128.3,,missing_tool
smart_home.D2.02,smart_home,1,2,distraction,tool_call,,False,negation,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.5,1.0,0.6666666666666666,False,True,True,True,False,False,False,False,False,True,1,2,10,0.986,467.0837000003303,128.3,,extra_tool|wrong_argument|failed_negation
smart_home.D2.02,smart_home,1,2,distraction,tool_call,,False,negation,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.5,1.0,0.6666666666666666,False,True,True,True,False,False,False,False,False,True,1,2,10,0.986,467.0837000003303,128.3,,extra_tool|wrong_argument|failed_negation
smart_home.D2.03,smart_home,1,2,distraction,tool_call,,False,irrelevant,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.5,0.5,0.5,False,True,True,True,False,False,False,False,False,True,1,4,10,0.989,824.7652000000016,128.3,,extra_tool|wrong_argument
smart_home.D2.03,smart_home,1,2,distraction,tool_call,,False,irrelevant,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.5,0.5,0.5,False,True,True,True,False,False,False,False,False,True,1,4,10,0.989,824.7652000000016,128.3,,extra_tool|wrong_argument
smart_home.D2.04,smart_home,1,2,distraction,tool_call,,False,negation,profile,baseline,10,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,10,0.9743,443.540799999937,128.3,,
smart_home.D2.04,smart_home,1,2,distraction,tool_call,,False,negation,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,10,0.9743,443.540799999937,128.3,,missing_tool|gated_by_contract
smart_home.D2.05,smart_home,1,2,distraction,no_call,,False,injection,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,True,False,True,False,True,False,False,False,False,True,0,4,10,0.9889,882.7186999997139,128.3,,unsupported_but_called|extra_tool
smart_home.D2.05,smart_home,1,2,distraction,no_call,,False,injection,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,True,False,True,False,True,False,False,False,False,True,0,4,10,0.9889,882.7186999997139,128.3,,unsupported_but_called|extra_tool
smart_home.D2.06,smart_home,1,2,distraction,no_call,,False,unsupported,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,True,False,True,False,True,False,False,False,False,True,0,4,10,1.0,893.0753999993613,128.3,,unsupported_but_called|extra_tool
smart_home.D2.06,smart_home,1,2,distraction,no_call,,False,unsupported,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,True,False,True,False,True,False,False,False,False,True,0,4,10,1.0,893.0753999993613,128.3,,unsupported_but_called|extra_tool
smart_home.D3.01,smart_home,1,3,context,tool_call,,True,,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,10,0.5319,193.61180000032618,128.3,,missing_tool
smart_home.D3.01,smart_home,1,3,context,tool_call,,True,,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,10,0.5319,193.61180000032618,128.3,,missing_tool
smart_home.D3.02,smart_home,1,3,context,tool_call,,True,,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,10,1.0,221.36070000033214,128.3,,missing_tool
smart_home.D3.02,smart_home,1,3,context,tool_call,,True,,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,10,1.0,221.36070000033214,128.3,,missing_tool
smart_home.D3.03,smart_home,1,3,context,tool_call,,True,,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,10,0.4313,209.5697000004293,128.3,,missing_tool
smart_home.D3.03,smart_home,1,3,context,tool_call,,True,,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,10,0.4313,209.5697000004293,128.3,,missing_tool
smart_home.D3.04,smart_home,1,3,context,tool_call,,True,,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.5,0.5,0.5,False,True,True,True,False,False,False,False,False,True,1,4,10,1.0,911.1862999998266,128.3,,extra_tool|wrong_argument|failed_context
smart_home.D3.04,smart_home,1,3,context,tool_call,,True,,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.5,0.5,0.5,False,True,True,True,False,False,False,False,False,True,1,4,10,1.0,911.1862999998266,128.3,,extra_tool|wrong_argument|failed_context
smart_home.D3.05,smart_home,1,3,context,tool_call,,True,,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,10,0.9877,195.99509999989095,129.1,,missing_tool
smart_home.D3.05,smart_home,1,3,context,tool_call,,True,,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,10,0.9877,195.99509999989095,129.1,,missing_tool
smart_home.D3.06,smart_home,1,3,context,tool_call,,True,,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.3333333333333333,0.5,0.4,False,True,True,True,False,False,False,False,False,True,1,4,10,0.5326,816.4041000009092,129.1,,extra_tool|wrong_argument|failed_context
smart_home.D3.06,smart_home,1,3,context,tool_call,,True,,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.3333333333333333,0.5,0.4,False,True,True,True,False,False,False,False,False,True,1,4,10,0.5326,816.4041000009092,129.1,,extra_tool|wrong_argument|failed_context
smart_home.D4.01,smart_home,1,4,parallel,multiple_tool_calls,,False,,profile,baseline,10,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,2,2,10,1.0,520.3334000007089,129.2,,
smart_home.D4.01,smart_home,1,4,parallel,multiple_tool_calls,,False,,profile,baseline,10,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,2,2,10,1.0,520.3334000007089,129.2,,
smart_home.D4.02,smart_home,1,4,parallel,multiple_tool_calls,,False,,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,True,True,True,False,False,False,False,False,True,2,5,10,0.9723,1012.3622000000978,129.2,,missing_tool|wrong_tool|wrong_argument
smart_home.D4.02,smart_home,1,4,parallel,multiple_tool_calls,,False,,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,True,True,False,False,False,False,False,True,2,5,10,0.9723,1012.3622000000978,129.2,,missing_tool|wrong_tool|wrong_argument
smart_home.D4.03,smart_home,1,4,parallel,multiple_tool_calls,,False,,profile,baseline,10,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,2,2,10,0.9618,533.0387999993036,129.2,,
smart_home.D4.03,smart_home,1,4,parallel,multiple_tool_calls,,False,,profile,baseline,10,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,2,2,10,0.9618,533.0387999993036,129.2,,
smart_home.D4.04,smart_home,1,4,parallel,multiple_tool_calls,,False,,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.3333333333333333,0.5,0.4,False,True,True,True,False,False,False,False,False,True,2,5,10,1.0,950.7614000012836,129.2,,extra_tool|wrong_argument
smart_home.D4.04,smart_home,1,4,parallel,multiple_tool_calls,,False,,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.3333333333333333,0.5,0.4,False,True,True,True,False,False,False,False,False,True,2,5,10,1.0,950.7614000012836,129.2,,extra_tool|wrong_argument
smart_home.D4.05,smart_home,1,4,parallel,multiple_tool_calls,,False,,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,True,True,True,False,False,False,False,False,True,2,5,10,1.0,958.7138999995659,129.2,,extra_tool|wrong_argument
smart_home.D4.05,smart_home,1,4,parallel,multiple_tool_calls,,False,,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,True,True,True,False,False,False,False,False,True,2,5,10,1.0,958.7138999995659,129.2,,extra_tool|wrong_argument
smart_home.D4.06,smart_home,1,4,parallel,multiple_tool_calls,,False,,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,True,True,True,False,False,False,False,False,True,2,2,10,0.9775,524.2586999993364,129.2,,missing_tool|wrong_tool
smart_home.D4.06,smart_home,1,4,parallel,multiple_tool_calls,,False,,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,True,True,True,False,False,False,False,False,True,2,2,10,0.9775,524.2586999993364,129.2,,missing_tool|wrong_tool
smart_home.D5.chain01,smart_home,1,5,dependent,multiple_tool_calls,,False,,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,2,0,10,0.9744,321.37299999976676,129.2,,missing_tool
smart_home.D5.chain01,smart_home,1,5,dependent,multiple_tool_calls,,False,,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,2,0,10,0.9744,321.37299999976676,129.2,,missing_tool
smart_home.D5.chain02,smart_home,1,5,dependent,multiple_tool_calls,,False,,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,True,True,True,False,False,False,False,False,True,2,5,10,1.0,926.8920000004073,129.2,,missing_tool|wrong_tool|wrong_argument
smart_home.D5.chain02,smart_home,1,5,dependent,multiple_tool_calls,,False,,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,True,True,False,False,False,False,False,True,2,5,10,1.0,926.8920000004073,129.2,,missing_tool|wrong_tool|wrong_argument
smart_home.D5.cond01a,smart_home,1,5,dependent,multiple_tool_calls,sh_cond01,False,,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.5,0.3333333333333333,0.4,False,True,True,True,False,False,False,False,False,True,2,1,10,0.7765,356.92550000021583,129.2,,missing_tool|wrong_argument|failed_condition
smart_home.D5.cond01a,smart_home,1,5,dependent,multiple_tool_calls,sh_cond01,False,,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.5,0.3333333333333333,0.4,False,True,True,True,False,False,False,False,False,True,2,1,10,0.7765,356.92550000021583,129.2,,missing_tool|wrong_argument|failed_condition
smart_home.D5.cond01b,smart_home,1,5,dependent,tool_call,sh_cond01,False,,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,True,1,1,10,0.7765,364.0488000010009,129.2,,failed_condition|missing_tool|wrong_tool
smart_home.D5.cond01b,smart_home,1,5,dependent,tool_call,sh_cond01,False,,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,True,1,1,10,0.7765,364.0488000010009,129.2,,failed_condition|missing_tool|wrong_tool
smart_home.D5.cond02a,smart_home,1,5,dependent,multiple_tool_calls,sh_cond02,False,,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,True,True,True,False,False,False,False,False,True,2,5,10,0.6708,971.9556000009106,129.2,,missing_tool|wrong_tool|wrong_argument|failed_condition
smart_home.D5.cond02a,smart_home,1,5,dependent,multiple_tool_calls,sh_cond02,False,,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,True,True,False,False,False,False,False,True,2,5,10,0.6708,971.9556000009106,129.2,,missing_tool|wrong_tool|wrong_argument|failed_condition
smart_home.D5.cond02b,smart_home,1,5,dependent,tool_call,sh_cond02,False,,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,True,False,True,False,True,False,False,False,False,True,1,5,10,0.6708,1018.9307000009649,129.2,,failed_condition|missing_tool|wrong_tool
smart_home.D5.cond02b,smart_home,1,5,dependent,tool_call,sh_cond02,False,,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,True,False,True,False,True,False,False,False,False,True,1,5,10,0.6708,1018.9307000009649,129.2,,failed_condition|missing_tool|wrong_tool
smart_home.D5.cond03a,smart_home,1,5,dependent,multiple_tool_calls,sh_cond03,False,,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,True,True,True,False,False,False,False,False,True,2,1,10,0.9954,428.21380000077625,129.2,,missing_tool|wrong_tool|failed_condition
smart_home.D5.cond03a,smart_home,1,5,dependent,multiple_tool_calls,sh_cond03,False,,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,True,True,False,False,False,False,False,True,2,1,10,0.9954,428.21380000077625,129.2,,missing_tool|wrong_tool|failed_condition
smart_home.D5.cond03b,smart_home,1,5,dependent,tool_call,sh_cond03,False,,profile,baseline,10,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,True,1,1,10,0.9954,417.3068999998577,129.2,,failed_condition|missing_tool|wrong_tool
smart_home.D5.cond03b,smart_home,1,5,dependent,tool_call,sh_cond03,False,,profile,baseline,10,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,False,True,False,True,False,False,False,False,True,1,1,10,0.9954,417.3068999998577,129.2,,failed_condition|missing_tool|wrong_tool
workspace.D0.01,workspace,2,0,direct,tool_call,,False,,profile,baseline,12,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,True,False,False,True,False,False,False,False,False,True,1,4,12,1.0,936.0698000000411,129.6,,missing_tool|wrong_tool
workspace.D0.01,workspace,2,0,direct,tool_call,,False,,profile,baseline,12,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,True,False,False,True,False,False,False,False,False,True,1,4,12,1.0,936.0698000000411,129.6,,missing_tool|wrong_tool
workspace.D0.02,workspace,2,0,direct,tool_call,,False,,profile,baseline,12,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,False,False,True,False,False,False,False,False,True,1,1,12,0.6167,401.7548000001625,131.1,,
workspace.D0.02,workspace,2,0,direct,tool_call,,False,,profile,baseline,12,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,False,False,True,False,False,False,False,False,True,1,1,12,0.6167,401.7548000001625,131.1,,
workspace.D0.03,workspace,2,0,direct,tool_call,,False,,profile,baseline,12,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,12,1.0,369.0980999990643,131.2,,
workspace.D0.03,workspace,2,0,direct,tool_call,,False,,profile,baseline,12,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,12,1.0,369.0980999990643,131.2,,
workspace.D0.04,workspace,2,0,direct,tool_call,,False,,profile,baseline,12,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,12,1.0,526.0531000003539,131.2,,
workspace.D0.04,workspace,2,0,direct,tool_call,,False,,profile,baseline,12,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,12,1.0,526.0531000003539,131.2,,
workspace.D0.05,workspace,2,0,direct,tool_call,,False,,profile,baseline,12,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,12,1.0,359.24230000000534,131.2,,
workspace.D0.05,workspace,2,0,direct,tool_call,,False,,profile,baseline,12,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,12,1.0,359.24230000000534,131.2,,
workspace.D0.06,workspace,2,0,direct,tool_call,,False,,profile,baseline,12,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,False,False,True,False,False,False,False,False,True,1,1,12,1.0,425.16950000026554,131.2,,
workspace.D0.06,workspace,2,0,direct,tool_call,,False,,profile,baseline,12,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,False,False,True,False,False,False,False,False,True,1,1,12,1.0,425.16950000026554,131.2,,
workspace.D1.01,workspace,2,1,paraphrase,tool_call,,False,,profile,baseline,12,natural,needle3,raw,True,False,False,False,0.0,0.0,0.0,True,False,False,True,False,False,False,False,False,True,1,1,12,1.0,309.2966999993223,131.2,,wrong_argument
workspace.D1.01,workspace,2,1,paraphrase,tool_call,,False,,profile,baseline,12,natural,needle3,production@0.4,True,False,False,False,0.0,0.0,0.0,True,False,False,True,False,False,False,False,False,True,1,1,12,1.0,309.2966999993223,131.2,,wrong_argument
workspace.D1.02,workspace,2,1,paraphrase,tool_call,,False,,profile,baseline,12,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,True,False,True,False,True,False,False,False,False,True,1,4,12,1.0,1014.0219000004436,131.2,,failed_condition|missing_tool|wrong_tool
workspace.D1.02,workspace,2,1,paraphrase,tool_call,,False,,profile,baseline,12,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,True,False,True,False,True,False,False,False,False,True,1,4,12,1.0,1014.0219000004436,131.2,,failed_condition|missing_tool|wrong_tool
workspace.D1.03,workspace,2,1,paraphrase,tool_call,,False,,profile,baseline,12,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,12,0.5093,383.5171000000628,131.2,,
workspace.D1.03,workspace,2,1,paraphrase,tool_call,,False,,profile,baseline,12,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,12,0.5093,383.5171000000628,131.2,,
workspace.D1.04,workspace,2,1,paraphrase,tool_call,,False,,profile,baseline,12,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,True,True,True,False,False,True,False,False,True,1,4,12,1.0,834.8468000003777,131.2,,missing_tool|wrong_tool
workspace.D1.04,workspace,2,1,paraphrase,tool_call,,False,,profile,baseline,12,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,True,True,False,False,True,False,False,True,1,4,12,1.0,834.8468000003777,131.2,,missing_tool|wrong_tool
workspace.D1.05,workspace,2,1,paraphrase,tool_call,,False,,profile,baseline,12,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,False,False,True,False,False,False,False,False,True,1,1,12,0.9924,491.8877000000066,131.2,,
workspace.D1.05,workspace,2,1,paraphrase,tool_call,,False,,profile,baseline,12,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,True,False,False,True,False,False,False,True,False,True,1,0,12,0.9924,491.8877000000066,131.2,,
workspace.D1.06,workspace,2,1,paraphrase,tool_call,,False,,profile,baseline,12,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,12,1.0,431.206100000054,131.2,,
workspace.D1.06,workspace,2,1,paraphrase,tool_call,,False,,profile,baseline,12,natural,needle3,production@0.4,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,12,1.0,431.206100000054,131.2,,
workspace.D2.01,workspace,2,2,distraction,tool_call,,False,negation,profile,baseline,12,natural,needle3,raw,True,True,True,True,1.0,1.0,1.0,True,True,True,True,False,False,False,False,False,True,1,1,12,1.0,535.385999999562,131.2,,
workspace.D2.01,workspace,2,2,distraction,tool_call,,False,negation,profile,baseline,12,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,12,1.0,535.385999999562,131.2,,missing_tool|gated_by_contract
workspace.D2.02,workspace,2,2,distraction,tool_call,,False,irrelevant,profile,baseline,12,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,True,False,False,True,False,False,False,True,False,True,1,0,12,0.9961,275.2808000004734,131.2,,
workspace.D2.02,workspace,2,2,distraction,tool_call,,False,irrelevant,profile,baseline,12,natural,needle3,production@0.4,False,False,False,False,0.0,0.0,0.0,True,False,False,True,False,False,False,True,False,True,1,0,12,0.9961,275.2808000004734,131.2,,
workspace.D2.03,workspace,2,2,distraction,tool_call,,False,negation,profile,baseline,12,natural,needle3,raw,False,False,False,False,0.0,0.0,0.0,False,True,False,False,False,True,False,True,False,True,1,0,12,0.2061,587.6032999995005,131.2,,missing_tool
